序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
642,#2026-05-27 14:23:04#,64.4200000000019,0.00052,-0.000596,7.093965,7.077123,0,0.000333,-0.000333,2.145667,0,0,0,0,0,0,0,0,0,0
643,#2026-05-27 14:23:05#,64.5200000000004,0.000401,-0.000621,7.037354,7.017275,0,0,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
644,#2026-05-27 14:23:05#,64.6209999999992,0.000339,-0.000695,6.997698,6.977441,0,0,-0.000333,2.155333,0,0,0,0,0,0,0,0,0,0
645,#2026-05-27 14:23:05#,64.7210000000014,0.000257,-0.000703,6.979691,6.959344,0,0,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
646,#2026-05-27 14:23:05#,64.8159999999989,0.000179,-0.000587,6.968522,6.948204,0,0.000333,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
647,#2026-05-27 14:23:05#,64.9229999999989,0.000468,-0.000667,6.959175,6.939104,0,0,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
648,#2026-05-27 14:23:05#,65.023000000001,0.000319,-0.000707,6.952798,6.932312,0,0.000333,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
649,#2026-05-27 14:23:05#,65.1229999999996,0.000363,-0.000615,6.947412,6.926588,0,0.000333,-0.000333,2.155,0,0,0,0,0,0,0,0,0,0
650,#2026-05-27 14:23:05#,65.2210000000014,0.00027,-0.000757,6.943525,6.922228,0,0,-0.000333,2.155333,0,0,0,0,0,0,0,0,0,0
651,#2026-05-27 14:23:05#,65.3230000000003,0.000445,-0.000785,6.951854,6.931203,0,0,-0.000333,2.156,0,0,0,0,0,0,0,0,0,0
